[11, 11, 10, 8, 4, 4].
[11, 11, 10, 8, 4, 3]
[11, 11, 10, 8, 4, 2]
[12, 12, 12, 12, 12, 12]
[12, 12, 12, 12, 12, 11]
[12, 12, 12, 12, 12, 10]
[12, 12, 12, 12, 12, 9]
[12, 12, 12, 12, 12, 8]
[12, 12, 12, 12, 11, 11]
[12, 12, 12, 12, 11, 10]
[12, 12, 12, 12, 11, 9]
[12, 12, 12, 12, 11, 8]
[12, 12, 12, 12, 11, 7]
[12, 12, 12, 12, 10, 10]
[12, 12, 12, 12, 10, 9]
[12, 12, 12, 12, 10, 8]
[12, 12, 12, 12, 10, 7]
[12, 12, 12, 12, 10, 6]
[12, 12, 12, 12, 9, 9]
[12, 12, 12, 12, 9, 8]
[12, 12, 12, 12, 9, 7]
[12, 12, 12, 12, 9, 6]
[12, 12, 12, 12, 9, 5]
[12, 12, 12, 11, 11, 11]
[12, 12, 12, 11, 11, 10]
